	PlaceTest	DateTest	Rate	TextRate	HourTest	Sex	MaritalStatus	Education	Hometown	Neighborhood	Approved	AllRate	HasTextRate	Month	Year
11470	16	2016-05-08	3.0	0.0	1	2	4	3	Normandia	Centro	0	3.0	0	5	2016
11471	16	2016-04-08	3.0	0.0	2	1	4	3	PRESIDENTE DUTRA	Centro	0	3.0	0	4	2016
11472	16	2016-07-08	3.0	0.0	1	2	4	3	Normandia	Centro	0	3.0	0	7	2016
11473	16	2016-04-08	2.75	0.0	1	1	4	3	NORMANDIA	RURAL	0	2.75	0	4	2016
11474	16	2016-08-08	2.75	0.0	1	2	4	3	UIRAMUTÃ	Centro	0	2.75	0	8	2016
11475	16	2016-05-08	2.75	0.0	2	1	1	8	BOA VISTA	Centro	0	2.75	0	5	2016
11476	16	2016-08-08	2.75	0.0	2	2	4	3	BOA VISTA	Centro	0	2.75	0	8	2016
11477	16	2016-05-08	2.75	0.0	1	2	1	3	Caracarai	Centro	0	2.75	0	5	2016
11478	16	2016-08-08	2.75	0.0	2	2	4	3	Normandia 	Zona rural	0	2.75	0	8	2016
11479	16	2016-08-08	2.5	0.0	1	2	4	3	Boa vista	Centro	0	2.5	0	8	2016
11480	16	2016-08-08	2.5	0.0	2	2	4	3	NORMANDIA	Centro	0	2.5	0	8	2016
11481	16	2016-06-08	2.5	0.0	2	2	4	3	BONFIM	Centro	0	2.5	0	6	2016
11482	16	2016-04-08	2.5	0.0	1	2	4	3	BOA VISTA	Centro	0	2.5	0	4	2016
11483	16	2016-06-08	2.5	0.0	2	2	4	3	BOA VISTA	Centro	0	2.5	0	6	2016
11484	16	2016-05-08	2.25	0.0	1	2	4	3	NORMANDIA	ZONA RURAL	0	2.25	0	5	2016
11485	16	2016-07-08	2.25	0.0	2	1	4	3	BOA VISTA	Centro	0	2.25	0	7	2016
11486	16	2016-08-08	2.25	0.0	1	2	4	3	UIRAMUTÃ	Centro	0	2.25	0	8	2016
11487	16	2016-08-08	2.25	0.0	2	1	4	3	Normandia	Centro	0	2.25	0	8	2016
11488	16	2016-07-08	2.25	0.0	1	2	4	3	NORMANDIA	Centro	0	2.25	0	7	2016
11489	16	2016-04-08	2.25	0.0	2	2	4	3	BOA VISTA	Centro	0	2.25	0	4	2016
11490	16	2016-08-08	2.25	0.0	2	1	4	3	NORMANDIA	Centro	0	2.25	0	8	2016
11491	16	2016-05-08	2.0	0.0	1	2	1	3	boa vista 	Centro	0	2.0	0	5	2016
11492	16	2016-05-08	2.0	0.0	1	1	1	3	NORMANDIA	Centro	0	2.0	0	5	2016
11493	16	2016-08-08	2.0	0.0	2	1	4	3	NORMANDIA	ZONA RURAL	0	2.0	0	8	2016
11494	16	2016-08-08	2.0	0.0	1	2	4	3	NORMANDIA	ZONA RURAL	0	2.0	0	8	2016
11495	16	2016-08-08	2.0	0.0	1	1	4	3	NORMANDIA	Centro	0	2.0	0	8	2016
11496	16	2016-08-08	2.0	0.0	1	1	4	3	BOA VISTA	Centro	0	2.0	0	8	2016
11497	16	2016-05-08	2.0	0.0	2	2	4	2	BOA VISTA	Centro	0	2.0	0	5	2016
11498	16	2016-05-08	1.5	0.0	2	1	1	3	NORMANDIA	Centro	0	1.5	0	5	2016
11499	16	2016-08-08	1.25	0.0	2	2	4	3	Normandia	Centro	0	1.25	0	8	2016
11500	19	2016-06-08	3.5	0.0	2	1	1	3	trindade	Setor Central	0	3.5	0	6	2016
11501	19	2016-08-13	3.5	0.0	2	2	4	3	Colmeia TO	Vila Nova.	0	3.5	0	8	2016
11502	19	2016-09-08	3.25	0.0	2	2	4	3	Gurupi	SetJardim Aliancaor Central	0	3.25	0	9	2016
11503	19	2016-07-30	3.25	0.0	2	2	4	8	Monte do carmo	Chacara	0	3.25	0	7	2016
11504	19	2016-06-08	3.25	0.0	2	2	4	3	Aliança do Tocantins	jardim alianca	0	3.25	0	6	2016
11505	19	2016-11-08	3.25	0.0	2	1	4	3	Gurupi	Setor Central	0	3.25	0	11	2016
11506	19	2016-08-13	3.25	0.0	2	1	4	3	aliança do tocantins	Setor Central	0	3.25	0	8	2016
11507	19	2016-08-13	3.25	0.0	1	2	4	3	Aliança Do Tocantins	Setor sul	0	3.25	0	8	2016
11508	19	2016-05-08	3.25	0.0	1	1	4	3	palmas 	Setor Central	0	3.25	0	5	2016
11509	19	2016-07-08	3.25	0.0	2	1	4	3	ALIANÇA DO TOCANTINS	Setor Central	0	3.25	0	7	2016
11510	19	2016-08-13	3.0	0.0	2	2	4	3	ORIXIMINÁ	JARDIM SÃO JOÃO	0	3.0	0	8	2016
11511	19	2016-08-08	3.0	0.0	2	2	1	3	CAPELA SERGIPE	CENTRO	0	3.0	0	8	2016
11512	19	2016-07-28	3.0	0.0	1	2	2	3	Araguaína	centro	0	3.0	0	7	2016
11513	19	2016-01-08	3.0	0.0	2	2	4	3	Gurupi	 Central	0	3.0	0	1	2016
11514	19	2016-12-08	3.0	0.0	2	2	4	3	gurupi	rural	0	3.0	0	12	2016
11515	19	2016-01-08	2.75	0.0	2	2	1	3	ALIANÇA DO  TOCANTINS	ZONA RURAL	0	2.75	0	1	2016
11516	19	2016-08-13	2.75	0.0	2	2	2	8	Aliança	Centro	0	2.75	0	8	2016
11517	19	2016-11-08	2.75	0.0	2	2	4	3	alianca do tocantins	Setor Central	0	2.75	0	11	2016
11518	19	2016-08-08	2.75	0.0	2	1	1	3	gurupi	Setor Central	0	2.75	0	8	2016
11519	19	2016-08-13	2.75	0.0	2	1	4	8	Gurupi	Setor central	0	2.75	0	8	2016
11520	19	2016-08-13	2.75	0.0	2	1	4	3	BREJINHO DE NAZARÉ TO	Setor Central	0	2.75	0	8	2016
11521	19	2016-11-08	2.75	0.0	2	2	4	3	aliança do tocantins	Setor Central	0	2.75	0	11	2016
11522	19	2016-08-13	2.5	0.0	2	2	1	3	Gurupi	Setor Central	0	2.5	0	8	2016
11523	19	2016-08-13	2.5	0.0	2	2	4	3	aliança	sao joao	0	2.5	0	8	2016
11524	19	2016-08-13	2.0	0.0	2	1	1	3	BREJINHO DE NAZARÉ	Novo Horizonte	0	2.0	0	8	2016
11525	19	2016-09-08	2.0	0.0	1	2	1	3	Porto Nacional	Setor Central	0	2.0	0	9	2016
11526	19	2016-08-13	2.0	0.0	2	2	4	3	CRIXÁS DO TOCANTINS	SETOR SOL NASCENTE	0	2.0	0	8	2016
11527	19	2016-07-30	2.0	0.0	2	2	4	0	gurupi	 Central	0	2.0	0	7	2016
11528	8	2016-11-08	3.75	0.0	2	1	4	3	QUIXADÁ	Centro	0	3.75	0	11	2016
11529	8	2016-08-08	3.5	0.0	2	2	1	3	QUIXADÁ	DISTRITO DE TAPUIARA	0	3.5	0	8	2016
11530	8	2016-08-08	3.5	0.0	2	2	4	0	PEDRA BRANCA	RURAL	0	3.5	0	8	2016
11531	8	2016-04-08	3.5	0.0	2	2	4	3	QUIXADA	DISTRITO TAPUIARA	0	3.5	0	4	2016
11532	8	2016-06-08	3.5	0.0	2	2	4	3	Banabuiú	Zona rural	0	3.5	0	6	2016
11533	8	2016-01-08	3.5	0.0	2	2	1	3	Quixadá	Campo Velho	0	3.5	0	1	2016
11534	8	2017-06-01	3.5	0.0	1	1	1	3	CHORÓ 	ZONA RURAL	0	3.5	0	6	2017
11535	8	2016-01-08	3.5	0.0	2	1	4	3	Quixadá	Alto São Francisco	0	3.5	0	1	2016
11536	8	2016-06-08	3.25	0.0	2	1	4	3	Quixadá	Herval	0	3.25	0	6	2016
11537	8	2016-04-08	3.25	0.0	2	1	1	3	Quixeramobim	Juatama	0	3.25	0	4	2016
11538	8	2016-12-08	3.25	0.0	2	2	4	0	Quixada	juatama	0	3.25	0	12	2016
11539	8	2016-11-08	3.0	0.0	2	1	1	3	CHORÓ	Centro	0	3.0	0	11	2016
11540	8	2016-12-08	3.0	0.0	2	2	4	8	QUIXADÁ	PERIFERIA	0	3.0	0	12	2016
11541	8	2017-01-15	2.75	0.0	2	1	4	3	QUIXADÁ	DISTRITO SÃO JOÃO DOS QUEIROZ	0	2.75	0	1	2017
11542	8	2016-11-08	2.75	0.0	2	2	4	3	QUIXADÁ	Centro	0	2.75	0	11	2016
11543	8	2017-01-14	2.75	0.0	2	1	4	3	Ibaretama 	Centro	0	2.75	0	1	2017
11544	8	2016-07-08	2.75	0.0	2	2	4	3	Quixadá 	Daniel de queiroz	0	2.75	0	7	2016
11545	8	2016-11-08	2.75	0.0	2	1	4	3	Quixada 	juatama 	0	2.75	0	11	2016
11546	8	2016-11-08	2.75	0.0	2	1	4	3	itapiúna 	Zona rural	0	2.75	0	11	2016
11547	8	2016-08-08	1.5	0.0	2	2	4	8	QUIXADÁ	DISTRITO DE TAPUIARA	0	1.5	0	8	2016
11548	8	2017-01-14	3.5	0.0	1	1	4	3	MILHÃ	CARNAUBINHA	0	3.5	0	1	2017
11549	8	2016-12-08	3.5	0.0	2	1	4	3	valença	Distrito cipó dos anjos	0	3.5	0	12	2016
11550	8	2016-11-08	3.5	0.0	1	1	4	3	Boa Viagem	Manga	0	3.5	0	11	2016
11551	8	2016-08-08	3.5	0.0	2	1	1	3	Quixeramobim	distrito industrlal	0	3.5	0	8	2016
11552	8	2016-04-08	3.5	0.0	2	2	4	3	Quixeramobim	Monteiro de Morais	0	3.5	0	4	2016
11553	8	2017-01-16	3.5	0.0	1	2	4	3	Fortaleza	Salviano Carlos	0	3.5	0	1	2017
11554	8	2017-01-16	3.5	0.0	2	1	4	3	QUIXERAMOBIM	Cohab	0	3.5	0	1	2017
11555	8	2016-12-08	3.25	0.0	2	1	4	3	BANABUIU	VILA SAO PAULO	0	3.25	0	12	2016
11556	8	2016-06-08	3.25	0.0	1	2	4	3	QUIXERAMOBIM	Centro	0	3.25	0	6	2016
11557	8	2016-06-08	3.25	0.0	2	2	4	3	Pedra Branca	Centro	0	3.25	0	6	2016
11558	8	2016-12-08	3.0	0.0	1	2	4	8	Quixadá	Centro	0	3.0	0	12	2016
11559	8	2016-07-28	3.0	0.0	1	2	4	3	Quixeramobim	Distrito industrial	0	3.0	0	7	2016
11560	8	2016-12-08	3.0	0.0	1	2	4	3	Quixeramobim 	conjunto Esperança	0	3.0	0	12	2016
11561	8	2016-12-08	3.0	0.0	1	1	4	3	QUIXERAMOBIM	Deposito	0	3.0	0	12	2016
11562	8	2016-04-08	2.75	0.0	1	1	4	3	Quixeramobim	Centro	0	2.75	0	4	2016
11563	8	2017-01-16	2.75	0.0	1	2	1	3	Solonopole 	Maravilha 	0	2.75	0	1	2017
11564	8	2016-12-08	2.5	0.0	1	2	4	3	Quixeramobim	Centro	0	2.5	0	12	2016
11565	8	2016-07-29	2.25	0.0	1	1	4	3	Quixeramobim	Jaime lopes	0	2.25	0	7	2016
11566	11	2017-10-01	5.0	0.0	2	1	1	3	Salvador	Jardim Petrolar	0	5.0	0	10	2017
11567	11	2016-09-08	4.5	0.0	1	1	1	3	Salvador	Itapuã	0	4.5	0	9	2016
11568	11	2016-04-08	4.15	0.4	1	1	1	3	salvador	Marechal Rondon	0	4.550000000000001	1	4	2016
11569	11	2016-05-08	3.75	0.0	1	2	1	3	SALVADOR	PAU DA LIMA 	0	3.75	0	5	2016
11570	11	2016-07-08	3.5	0.0	2	1	1	3	ITAJUÍPE	ITINGA	0	3.5	0	7	2016
11571	11	2016-08-08	3.5	0.0	1	1	4	3	GOVERNADOR MANGABEIRA	Tororó	0	3.5	0	8	2016
11572	11	2016-04-08	3.5	0.0	1	1	4	8	Salvador	Periperi	0	3.5	0	4	2016
11573	11	2016-09-08	3.5	0.0	1	1	1	3	SALVADOR	PAU DA LIMA 	0	3.5	0	9	2016
11574	11	2016-09-08	3.5	0.0	1	2	4	8	Quijingue 	Centro	0	3.5	0	9	2016
11575	11	2016-07-08	3.5	0.0	1	1	4	3	SALVADOR	Plataforma	0	3.5	0	7	2016
11576	11	2017-01-15	3.5	0.0	2	1	4	3	SALVADOR 	Centro	0	3.5	0	1	2017
11577	11	2016-06-08	3.25	0.0	1	2	5	3	SÃO FELIPE	Alto do Coqueirinho	0	3.25	0	6	2016
11578	11	2016-07-08	3.25	0.0	2	2	1	3	sao felix	MATA ESCURA SANTO INACIO	0	3.25	0	7	2016
11579	11	2016-04-08	3.25	0.0	2	2	4	8	SALVADOR	LIBERDADE	0	3.25	0	4	2016
11580	11	2016-04-08	3.25	0.0	1	2	4	3	Senhor do Bonfim	Massaranduba	0	3.25	0	4	2016
11581	11	2016-05-08	3.25	0.0	1	1	1	0	simões filho	jardim eldorado	0	3.25	0	5	2016
11582	11	2016-05-08	3.0	0.0	1	1	1	3	simões filho	Centro	0	3.0	0	5	2016
11583	11	2016-08-08	3.0	0.0	1	2	4	3	SALVADOR	Pituba	0	3.0	0	8	2016
11584	11	2016-04-08	3.0	0.0	2	1	4	3	Salvador	Pau Miúdo	0	3.0	0	4	2016
11585	11	2016-09-08	2.75	0.0	2	2	1	3	Arapiraca	Jardim Placaford	0	2.75	0	9	2016
11586	11	2016-08-08	2.75	0.0	2	1	4	3	Nazaré	CONCEIÇÃO	0	2.75	0	8	2016
11587	11	2016-04-08	2.75	0.0	2	2	4	3	Camaçari	Piaçaveira	0	2.75	0	4	2016
11588	11	2016-11-08	2.75	0.0	1	2	4	3	SIMOES FILHO	PONTO PARADA 	0	2.75	0	11	2016
11589	11	2016-08-08	2.5	0.0	1	2	4	3	PI	caji caixa dagua 	0	2.5	0	8	2016
11590	11	2016-06-08	2.5	0.0	2	2	4	3	Salvador	Pirajá	0	2.5	0	6	2016
11591	11	2016-08-08	2.25	0.0	1	2	1	3	SALVADOR	Centro	0	2.25	0	8	2016
11592	11	2016-08-08	1.75	0.0	1	1	4	3	CASTRO ALVES	SITIO DO DESTERRO	0	1.75	0	8	2016
11593	11	2017-01-15	1.75	0.0	1	1	1	3	Dalvador	Bomfim 	0	1.75	0	1	2017
11594	20	2016-08-08	4.75	0.0	1	1	1	3	Manacapuru-Am	Parque 10 de Novembro	0	4.75	0	8	2016
11595	20	2016-09-08	4.0	0.0	1	1	4	3	Faro	Colônia Terra Nova	0	4.0	0	9	2016
11596	20	2016-09-08	3.75	0.0	1	1	4	3	BELTERRA-PA	Japiim	0	3.75	0	9	2016
11597	20	2016-06-08	3.75	0.0	2	1	1	3	Sao Paulo de Olivença	Cidade Nova	0	3.75	0	6	2016
11598	20	2016-01-08	3.5	0.0	2	2	4	3	MANAUS	Redenção	0	3.5	0	1	2016
11599	20	2016-08-08	3.5	0.0	2	1	1	3	santarém	santa cruz flores	0	3.5	0	8	2016
11600	20	2016-08-13	3.5	0.0	2	1	1	3	careiro	Cidade Nova	0	3.5	0	8	2016
11601	20	2016-08-13	3.5	0.0	2	2	4	3	Humaita	Tarumã-Açu	0	3.5	0	8	2016
11602	20	2016-08-08	3.5	0.0	2	2	1	3	Bom jardim	Jorge Teixeira	0	3.5	0	8	2016
11603	20	2016-12-08	3.5	0.0	2	1	4	3	manacapuru 	Cidade Nova 2	0	3.5	0	12	2016
11604	20	2016-09-08	3.5	0.0	1	2	4	3	Eirunepé	Redenção	0	3.5	0	9	2016
11605	20	2016-09-08	3.5	0.0	1	1	4	3	Eirunepé	Redenção	0	3.5	0	9	2016
11606	20	2016-02-08	3.5	0.0	2	2	4	3	Manaus	Riacho doce	0	3.5	0	2	2016
11607	20	2016-07-08	3.25	0.0	2	2	1	3	canutama	São Raimundo	0	3.25	0	7	2016
11608	20	2016-04-08	3.25	0.0	2	2	1	3	Ua,rini	Tarumã	0	3.25	0	4	2016
11609	20	2016-05-08	3.25	0.0	2	1	3	3	Parintins	Armando Mendes	0	3.25	0	5	2016
11610	20	2016-02-08	3.25	0.0	1	2	1	3	manaus am	Santo Antônio	0	3.25	0	2	2016
11611	20	2016-12-08	3.25	0.0	2	2	4	3	manaus	Flores	0	3.25	0	12	2016
11612	20	2016-09-08	3.25	0.0	1	2	4	3	MANACAPURU	Betânia	0	3.25	0	9	2016
11613	20	2016-08-13	3.25	0.0	2	2	4	3	careiro da varzea	Centro	0	3.25	0	8	2016
11614	20	2016-07-08	3.25	0.0	2	1	4	3	Tabatinga	Compensa	0	3.25	0	7	2016
11615	20	2016-02-08	3.0	0.0	1	2	4	3	Lábrea 	Jorge Teixeira	0	3.0	0	2	2016
11616	20	2016-06-08	3.0	0.0	2	1	1	3	SANTA ISABEL DO RIO NEGRO	Lírio do Vale	0	3.0	0	6	2016
11617	20	2016-01-08	3.0	0.0	2	1	1	3	Manaus	Redenção	0	3.0	0	1	2016
11618	20	2016-02-08	3.0	0.0	2	2	4	3	ORIXIMINAR	REDENÇÃO	0	3.0	0	2	2016
11619	20	2016-09-08	3.0	0.0	1	2	4	3	MANAUS	Colônia Terra Nova	0	3.0	0	9	2016
11620	20	2016-09-08	3.0	0.0	2	1	4	10	PIAUÍ	Novo Aleixo	0	3.0	0	9	2016
11621	20	2016-01-08	2.75	0.0	2	2	4	3	Urucara	Centro	0	2.75	0	1	2016
11622	20	2016-12-08	2.75	0.0	1	2	1	3	Amazonas	Japiim	0	2.75	0	12	2016
11623	20	2016-01-08	2.75	0.0	2	2	4	3	Manaus	Parque 10 de novembro	0	2.75	0	1	2016
11624	20	2016-01-08	2.75	0.0	2	1	4	0	MANAUS	São Raimundo	0	2.75	0	1	2016
11625	20	2016-11-08	2.5	0.0	2	1	4	3	MANICORÉ	ROSARIO	0	2.5	0	11	2016
11626	20	2016-08-08	2.5	0.0	2	1	2	3	manaus	Novo Aleixo	0	2.5	0	8	2016
11627	20	2016-05-08	2.5	0.0	2	1	1	3	belém 	Novo Aleixo	0	2.5	0	5	2016
11628	20	2016-09-08	2.5	0.0	1	2	4	3	Eirunepé 	Redenção	0	2.5	0	9	2016
11629	20	2016-01-08	2.25	0.0	2	2	4	3	Manaus	Japiim	0	2.25	0	1	2016
11630	20	2016-05-08	2.0	0.0	2	2	4	3	CAREIRO DA VÁRZEA	Armando Mendes	0	2.0	0	5	2016
11631	20	2016-02-08	1.5	0.0	2	2	4	3	São Paulo de Olivença	Armando Mendes	0	1.5	0	2	2016
11632	15	2016-08-13	5.0	0.0	1	1	4	3	São Paulo	Centro	0	5.0	0	8	2016
11633	15	2016-11-08	4.75	0.0	2	1	4	3	ouricuri	Centro	0	4.75	0	11	2016
11634	15	2016-12-08	4.5	0.0	1	2	4	8	oricuri	rural	0	4.5	0	12	2016
11635	15	2016-12-08	4.5	0.0	1	1	4	3	paranamirim	rural	0	4.5	0	12	2016
11636	15	2016-11-08	4.25	0.0	2	1	4	3	Parnamirim	Alto Da Caixa D'água 	0	4.25	0	11	2016
11637	15	2016-11-08	4.0	0.0	1	2	4	3	parnamirim	zn.rural	0	4.0	0	11	2016
11638	15	2016-11-08	3.75	0.0	2	2	1	3	parnamirim	area rural	0	3.75	0	11	2016
11639	15	2016-11-08	3.75	0.0	1	2	4	3	27091985	zn.rural	0	3.75	0	11	2016
11640	15	2016-11-08	3.75	0.0	1	1	4	3	salgueiro	Centro	0	3.75	0	11	2016
11641	15	2016-10-08	3.5	0.0	1	2	4	0	Parnamirim	Bomba	0	3.5	0	10	2016
11642	15	2016-12-08	3.5	0.0	1	2	1	3	TERRA NOVA	ZONA RURAL	0	3.5	0	12	2016
11643	15	2016-11-08	3.5	0.0	1	2	1	3	parnamirim	zona rural	0	3.5	0	11	2016
11644	15	2016-08-13	3.5	0.0	1	1	4	3	TERRA NOVA	ZONA RURAL	0	3.5	0	8	2016
11645	15	2016-10-08	3.5	0.0	1	2	4	8	SERRA TALHADA	Distrito de Umãs	0	3.5	0	10	2016
11646	15	2016-11-08	3.5	0.0	1	1	4	8	PARNAMIRIM	Centro	0	3.5	0	11	2016
11647	15	2016-12-08	3.5	0.0	2	2	1	3	TERRA NOVA 	Centro	0	3.5	0	12	2016
11648	15	2016-12-08	3.5	0.0	1	2	4	3	CABROBO	ZONA RURAL 	0	3.5	0	12	2016
11649	15	2016-08-13	3.5	0.0	1	2	1	3	Brejo Santo	Centro	0	3.5	0	8	2016
11650	15	2016-12-08	3.5	0.0	2	2	4	3	SALGUEIRO	COHAB 2	0	3.5	0	12	2016
11651	15	2016-08-13	3.5	0.0	1	1	4	3	Terra Nova	Centro	0	3.5	0	8	2016
11652	15	2016-12-08	3.25	0.0	2	2	4	3	CRATO	RURAL	0	3.25	0	12	2016
11653	15	2016-12-08	3.25	0.0	2	1	4	3	juazeiro do norte	Rural	0	3.25	0	12	2016
11654	15	2016-08-13	3.25	0.0	2	2	4	3	ouricuri	Centro	0	3.25	0	8	2016
11655	15	2016-12-08	3.25	0.0	1	2	4	3	parnamirim 	centro 	0	3.25	0	12	2016
11656	15	2016-12-08	3.25	0.0	1	1	4	3	parnamirim	Centro	0	3.25	0	12	2016
11657	15	2016-12-08	3.25	0.0	1	2	2	3	Ouricuri	Santo Antonio	0	3.25	0	12	2016
11658	15	2016-09-08	3.25	0.0	2	2	4	3	Salgueiro	Centro	0	3.25	0	9	2016
11659	15	2016-12-08	3.25	0.0	2	2	2	8	Parnamirim	RURAL	0	3.25	0	12	2016
11660	15	2016-12-08	3.25	0.0	2	2	4	3	parnamirim	Centro	0	3.25	0	12	2016
11661	15	2016-10-08	3.25	0.0	1	2	4	3	parnamirim	bomba	0	3.25	0	10	2016
11662	15	2016-11-08	3.25	0.0	2	2	4	3	parnamirim	Centro	0	3.25	0	11	2016
11663	15	2016-08-13	3.25	0.0	1	2	4	3	Jardim	Centro	0	3.25	0	8	2016
11664	15	2016-11-08	3.25	0.0	1	1	4	3	serrita	Centro	0	3.25	0	11	2016
11665	15	2016-11-08	3.25	0.0	2	2	4	3	Parnamirim 	Coab 	0	3.25	0	11	2016
11666	15	2016-11-08	3.0	0.0	1	2	4	3	parnamirim	zona rural	0	3.0	0	11	2016
11667	15	2016-11-08	3.0	0.0	1	2	4	3	parnamirim	Centro	0	3.0	0	11	2016
11668	15	2016-11-08	3.0	0.0	1	2	1	4	Terra Nova	Centro	0	3.0	0	11	2016
11669	15	2016-08-13	3.0	0.0	1	2	2	4	parnamirim	Centro	0	3.0	0	8	2016
11670	15	2016-12-08	3.0	0.0	1	1	4	3	juazeiro	Centro	0	3.0	0	12	2016
11671	15	2016-12-08	3.0	0.0	2	2	4	3	PARNAMIRIM	Centro	0	3.0	0	12	2016
11672	15	2016-09-08	3.0	0.0	1	1	4	3	salgueiro-pe	Centro	0	3.0	0	9	2016
11673	15	2016-08-13	3.0	0.0	1	2	4	3	Parnamirim-PE	Cohab 	0	3.0	0	8	2016
11674	15	2016-11-08	2.75	0.0	1	1	4	0	PARNAMIRIM	SIMPATIA	0	2.75	0	11	2016
11675	15	2016-11-08	2.75	0.0	1	2	4	3	parnamirim	Centro	0	2.75	0	11	2016
11676	15	2016-11-08	2.75	0.0	1	2	4	3	PARNAMIRIM	zona rural	0	2.75	0	11	2016
11677	15	2016-11-08	2.75	0.0	1	2	4	8	paranamirm	bomba	0	2.75	0	11	2016
11678	15	2016-08-13	2.75	0.0	1	2	4	4	PARNAMIRIM 	COHAB	0	2.75	0	8	2016
11679	15	2016-11-08	2.75	0.0	1	2	4	3	juazeiro da bahia	zona rural	0	2.75	0	11	2016
11680	15	2016-12-08	2.75	0.0	1	2	4	0	parnamirim	rural	0	2.75	0	12	2016
11681	15	2016-12-08	2.75	0.0	1	2	4	3	PARNAMIRIM	AREA RURAL	0	2.75	0	12	2016
11682	15	2016-11-08	2.75	0.0	1	2	4	3	Parnamirim	Bomba	0	2.75	0	11	2016
11683	15	2016-11-08	2.5	0.0	1	2	1	3	Parnamirim-pe	RUA DO COMECIO	0	2.5	0	11	2016
11684	15	2016-11-08	2.5	0.0	2	1	1	10	ouricuri	Centro	0	2.5	0	11	2016
11685	15	2016-11-08	2.5	0.0	2	2	4	3	PARNAMIRIM	Centro	0	2.5	0	11	2016
11686	15	2016-08-13	2.5	0.0	2	1	4	3	Ouricuri	Centro	0	2.5	0	8	2016
11687	15	2016-08-13	2.5	0.0	2	2	4	3	Salgueiro	Centro	0	2.5	0	8	2016
11688	15	2016-08-13	2.5	0.0	2	1	4	3	parnamirim	rural	0	2.5	0	8	2016
11689	15	2016-11-08	2.25	0.0	1	2	4	3	parnamirim	zn.rural	0	2.25	0	11	2016
11690	15	2016-08-13	2.25	0.0	1	1	4	3	SALGUEIRO	ZONA RURAL	0	2.25	0	8	2016
11691	15	2016-12-08	2.25	0.0	1	1	4	3	salgueiro 	Centro	0	2.25	0	12	2016
11692	15	2016-09-08	2.25	0.0	2	1	4	3	Exu	Zona Rural 	0	2.25	0	9	2016
11693	15	2016-10-08	2.25	0.0	1	2	4	3	parnamirim	Centro	0	2.25	0	10	2016
11694	15	2016-08-13	2.25	0.0	2	2	1	3	Parnamirim 	Fazenda	0	2.25	0	8	2016
11695	15	2016-12-08	2.0	0.0	1	2	1	3	Pe	Centro	0	2.0	0	12	2016
11696	15	2016-12-08	1.5	0.0	2	2	1	3	PARNAMIRIM	Rural	0	1.5	0	12	2016
11697	15	2016-11-08	1.5	0.0	2	2	4	3	Parnamirim	zona rural	0	1.5	0	11	2016
11698	15	2016-12-08	0.75	0.0	2	2	1	2	Parnamirim	Centro	0	0.75	0	12	2016
11699	11	2016-12-08	5.5	0.0	2	1	1	3	feira de santana	Queimadinha	0	5.5	0	12	2016
11700	11	2016-09-08	4.75	0.0	1	1	3	3	Guarulhos 	Casas Populares 	0	4.75	0	9	2016
11701	11	2016-12-08	4.5	0.0	1	1	4	0	Saúde	Genipapo	0	4.5	0	12	2016
11702	11	2017-10-01	4.25	0.0	2	1	1	8	CANDEIAS	TRIANGULO	0	4.25	0	10	2017
11703	11	2016-05-08	4.25	0.0	1	1	1	0	JAGUARARI	JACUNA DE CIMA	0	4.25	0	5	2016
11704	11	2016-12-08	4.25	0.0	1	2	4	3	senhor do bonfim	Igara	0	4.25	0	12	2016
11705	11	2016-08-08	4.0	0.0	2	1	4	3	Salvador 	Luís Eduardo Magalhães 	0	4.0	0	8	2016
11706	11	2016-06-08	3.75	0.0	1	1	4	3	filadelfia 	Zona rural	0	3.75	0	6	2016
11707	11	2016-02-08	3.5	0.0	2	1	4	3	Campo Formoso	Centro	0	3.5	0	2	2016
11708	11	2016-06-08	3.5	0.0	2	2	4	3	Filadelfia	Centro	0	3.5	0	6	2016
11709	11	2016-12-08	3.5	0.0	1	2	4	3	Senhor do Bonfim 	Centro	0	3.5	0	12	2016
11710	11	2016-08-13	3.5	0.0	2	2	4	3	ANDORINHA BA	Centro	0	3.5	0	8	2016
11711	11	2016-02-08	3.5	0.0	2	2	4	3	JUAZEIRO 	BOSQUE	0	3.5	0	2	2016
11712	11	2016-06-08	3.5	0.0	1	2	4	3	monte santo	zona rural	0	3.5	0	6	2016
11713	11	2016-05-08	3.5	0.0	2	1	4	3	ferraz de vasconcelos	Centro	0	3.5	0	5	2016
11714	11	2016-11-08	3.5	0.0	1	2	4	9	CAMPO FORMOSO	Centro	0	3.5	0	11	2016
11715	11	2016-07-08	3.5	0.0	2	1	4	3	Senhor do Bonfim 	Centro	0	3.5	0	7	2016
11716	11	2016-08-13	3.5	0.0	1	1	4	3	FILADÉLFIA	Centro	0	3.5	0	8	2016
11717	11	2016-12-08	3.5	0.0	1	1	4	3	senhor do bonfim	Zona Rural	0	3.5	0	12	2016
11718	11	2016-08-13	3.5	0.0	2	2	4	3	ANDORINHA	Centro	0	3.5	0	8	2016
11719	11	2016-02-08	3.5	0.0	1	2	4	3	Senhor do Bonfim-ba	Tijuaçu	0	3.5	0	2	2016
11720	11	2016-09-08	3.5	0.0	1	2	4	3	Campo formoso	Centro cultural	0	3.5	0	9	2016
11721	11	2016-11-08	3.5	0.0	1	1	4	3	Campo Formoso	Rua do Chafariz 	0	3.5	0	11	2016
